player,team,opponent,action,xpos,ypos,evt_date,Preferred foot,game,one_touch,start_time,game_time,game_state,xG,xt_in_play,xt_set_pieces,pressure,facing_goal,pass_dist,xdest,ydest,xp,attack_type,xt_chain_value,xg_chain_value,set_piece,throw_in,next_player
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Passes accurate,25,31,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.578,93,0,0,"-0,004",0,-,false,"15,252",15,14,"0,998",Open Play,"-0,001",0,false,false,Jonna Ann-Charlotte Andersson
Noor Hoelsbrekken Eckhoff,Linköping,IFK Norrköping,Passes accurate,10,50,"Sun, 20 Apr 2025 00:00:00 GMT",0,Linköping - IFK Norrköping,false,5.603,94,0,0,"-0,002",0,-,true,"14,272",11,71,"0,862",Open Play,"-0,002",0,false,false,Sara Eriksson
Olivia Maria Ellinor Lindstedt,AIK,Linköping,Passes (inaccurate),64,97,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,222,4,0,0,0,0,High,false,"15,104",49,12,"0,999",Open Play,0,0,false,false,Emma Lennartsson
Daniella Rachel Famili,AIK,Linköping,Passes (inaccurate),58,49,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,380,7,0,0,0,0,High,false,"14,736",53,39,"0,902",Open Play,"0,001",0,false,false,Irene Dirdal
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),84,12,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,497,9,0,0,0,0,High,false,"4,754",18,95,"0,885",Open Play,"-0,004",0,false,false,Lisa Bjork
Nova Tilde Selin,AIK,Linköping,Passes (inaccurate),11,75,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,595,10,0,0,0,0,High,false,"5,488",94,28,"0,296",Open Play,"0,018",0,false,false,Emma Lennartsson
Olivia Maria Ellinor Lindstedt,AIK,Linköping,Passes (inaccurate),42,98,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,664,12,0,0,0,0,High,false,"35,369",91,14,"0,995",Throw In,0,0,false,false,Emma Lennartsson
Adelisa Grabus,AIK,Linköping,Passes (inaccurate),39,29,"Sat, 22 Mar 2025 00:00:00 GMT",Right,AIK - Linköping,false,806,14,0,0,0,0,High,false,"25,579",75,40,"0,843",Open Play,0,0,false,false,
Adelisa Grabus,AIK,Linköping,Passes (inaccurate),15,61,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,830,14,0,0,0,0,High,false,"9,386",93,46,"0,176",Open Play,0,0,false,false,Cajsa Andersson Comparar
Haruna Tabata,AIK,Linköping,Passes (inaccurate),11,26,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.122,19,0,0,0,0,High,false,"18,572",98,51,"0,664",Open Play,"-0,002",0,false,false,Cajsa Andersson Comparar
Signe Bundgaard Carstens,AIK,Linköping,Passes (inaccurate),97,83,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.219,21,0,0,0,0,High,false,"36,129",36,2,"0,999",Open Play,0,0,false,false,Emma Lennartsson
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),93,5,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.244,21,0,0,0,0,High,false,"55,156",58,81,"0,927",Open Play,0,0,false,false,Noor Hoelsbrekken Eckhoff
Anna Jennie Nordin,AIK,Linköping,Passes (inaccurate),92,45,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.326,23,0,0,0,0,High,false,"20,632",8,25,"0,897",Free Kick,0,0,false,false,Eshley Bakker
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),83,6,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.354,23,0,0,0,0,High,false,"62,874",75,71,"0,876",Open Play,"0,001",0,false,false,Noor Hoelsbrekken Eckhoff
Olivia Maria Ellinor Lindstedt,AIK,Linköping,Passes (inaccurate),73,78,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.613,27,0,0,0,0,High,false,"30,392",54,7,"0,998",Open Play,"0,001",0,false,false,Emma Lennartsson
Matilda Plan,AIK,Linköping,Passes (inaccurate),94,73,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.736,29,0,0,0,0,High,false,"14,743",20,25,"0,999",Open Play,-0,0,false,false,Michelle De Jongh
Olivia Maria Ellinor Lindstedt,AIK,Linköping,Passes (inaccurate),54,99,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.880,32,0,0,0,0,High,false,"9,125",55,0,"0,998",Open Play,"-0,007",0,false,false,
Olivia Maria Ellinor Lindstedt,AIK,Linköping,Passes (inaccurate),56,99,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,1.859,31,0,0,0,0,High,false,"19,435",62,8,"0,998",Open Play,0,0,false,false,Vilma Koivisto
Nova Tilde Selin,AIK,Linköping,Passes (inaccurate),22,63,"Sat, 22 Mar 2025 00:00:00 GMT",Right,AIK - Linköping,false,2.190,37,0,0,0,0,High,false,"18,451",90,56,"0,395",Counter Attack,"0,016",0,false,false,
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),88,7,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,2.316,39,0,0,0,0,High,false,"43,753",54,93,"0,897",Open Play,"-0,009",0,false,false,Jonna Ann-Charlotte Andersson
Nova Tilde Selin,AIK,Linköping,Passes (inaccurate),13,73,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,2.382,40,0,0,0,0,High,false,"22,141",98,55,"0,284",Open Play,0,0,false,false,Cajsa Andersson Comparar
Haruna Tabata,AIK,Linköping,Passes (inaccurate),6,32,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,2.496,42,0,0,0,0,High,false,"13,418",89,50,"0,863",Open Play,"0,064",0,false,false,Noor Hoelsbrekken Eckhoff
Ella Lisa Catrine Reidy,AIK,Linköping,Passes (inaccurate),23,81,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,2.585,44,0,0,0,0,High,false,"26,751",93,50,"0,161",Open Play,0,0,false,false,Jonna Ann-Charlotte Andersson
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),63,7,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,2.711,46,0,0,0,0,High,false,"5,781",35,85,"0,894",Open Play,0,0,false,false,Michelle De Jongh
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),77,3,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,2.810,47,0,0,0,0,High,false,"20,851",43,100,"0,854",Open Play,"-0,002",0,false,false,
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),28,2,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,2.958,50,0,0,0,0,High,false,"0,806",71,98,"0,839",Throw In,"0,006",0,false,false,Lisa Bjork
Haruna Tabata,AIK,Linköping,Passes (inaccurate),23,39,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,3.025,51,0,0,0,0,High,false,"19,443",79,89,"0,796",Open Play,"0,01",0,false,false,Jonna Ann-Charlotte Andersson
Olivia Maria Ellinor Lindstedt,AIK,Linköping,Passes (inaccurate),89,93,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,3.403,57,1,0,0,0,High,false,"28,937",38,0,"0,99",Open Play,0,0,false,false,
Haruna Tabata,AIK,Linköping,Passes (inaccurate),7,2,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,3.579,60,1,0,0,0,High,false,"3,295",96,99,"0,855",Open Play,"0,026",0,false,false,Jonna Ann-Charlotte Andersson
Haruna Tabata,AIK,Linköping,Passes (inaccurate),5,15,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,3.695,62,1,0,0,0,High,false,0,0,51,"0,798",Open Play,"0,024",0,false,false,
Matilda Plan,AIK,Linköping,Passes (inaccurate),11,27,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,3.861,65,1,0,0,0,High,false,"7,631",90,62,"0,685",Open Play,"0,038","0,081",false,false,Noor Hoelsbrekken Eckhoff
Daniella Rachel Famili,AIK,Linköping,Passes (inaccurate),60,29,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,3.994,67,1,0,0,0,High,false,"17,813",57,71,"0,925",Open Play,"0,003",0,false,false,Jonna Ann-Charlotte Andersson
Signe Bundgaard Carstens,AIK,Linköping,Passes (inaccurate),35,5,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,3.943,66,1,0,0,0,High,false,"10,798",76,96,"0,849",Open Play,0,0,false,false,Jonna Ann-Charlotte Andersson
Haruna Tabata,AIK,Linköping,Passes (inaccurate),98,41,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,4.040,68,1,0,0,0,High,false,"36,272",17,11,"0,938",Corner,0,0,false,false,Vilma Koivisto
Anna Klara Ellen Oscarsson,AIK,Linköping,Passes (inaccurate),55,2,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,4.736,79,1,0,0,0,High,false,"24,243",68,94,"0,911",Open Play,"0,002",0,false,false,Noor Hoelsbrekken Eckhoff
Aleksandra Bogucka,AIK,Linköping,Passes (inaccurate),9,88,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,4.800,81,1,0,0,0,High,false,"7,625",84,9,"0,366",Throw In,"0,008",0,false,false,Lisa Bjork
Ella Lisa Catrine Reidy,AIK,Linköping,Passes (inaccurate),77,97,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,4.943,83,1,0,0,0,High,false,"2,767",21,6,"0,983",Open Play,"0,002",0,false,false,Vilma Koivisto
Signe Bundgaard Carstens,AIK,Linköping,Passes (inaccurate),76,40,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,5.070,85,1,0,0,0,High,false,"30,284",45,90,"0,842",Open Play,0,0,false,false,Malin Brenn
Ella Lisa Catrine Reidy,AIK,Linköping,Passes (inaccurate),91,39,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,5.198,87,1,0,0,0,High,false,"13,843",16,43,"0,827",Free Kick,0,0,false,false,Irene Dirdal
Ella Lisa Catrine Reidy,AIK,Linköping,Passes (inaccurate),75,82,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,5.346,90,1,0,0,0,High,false,"39,855",63,19,"0,984",Open Play,"-0,003",0,false,false,Emma Lennartsson
Nellie Eriksen Yasseri,AIK,Linköping,Passes (inaccurate),47,67,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,5.351,90,1,0,0,0,High,false,"6,227",58,36,"0,978",Open Play,"-0,003",0,false,false,Vilma Koivisto
Matilda Plan,AIK,Linköping,Passes (inaccurate),98,83,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,5.227,88,1,0,0,0,High,false,"15,173",15,6,"0,993",Open Play,"-0,001",0,false,false,Noor Hoelsbrekken Eckhoff
Aleksandra Bogucka,AIK,Linköping,Passes (inaccurate),21,64,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,5.487,92,1,0,0,0,High,false,0,0,0,"0,354",Open Play,"0,019","0,004",false,false,Noor Hoelsbrekken Eckhoff
Ella Lisa Catrine Reidy,AIK,Linköping,Passes (inaccurate),64,77,"Sat, 22 Mar 2025 00:00:00 GMT",0,AIK - Linköping,false,5.780,97,2,0,0,0,High,false,"6,835",43,21,"0,981",Open Play,"0,003",0,false,false,Emma Lennartsson
Smilla Hilma Holmberg,Hammarby,Linköping,Passes (inaccurate),81,6,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,61,2,0,0,0,0,High,false,"25,187",43,100,"0,844",Open Play,"-0,002",0,false,false,Maria Catharina Olafsdottir Gros
Anna Langås Jøsendal,Hammarby,Linköping,Passes (inaccurate),69,72,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,211,4,0,0,0,0,High,false,"15,962",46,33,"0,998",Open Play,"0,002",0,false,false,Noor Hoelsbrekken Eckhoff
Bella Astrid Christina Andersson,Hammarby,Linköping,Passes (inaccurate),63,70,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,299,5,0,0,0,0,High,false,"4,517",33,32,"0,995",Throw In,"0,004",0,false,false,Emma Lennartsson
Asato Miyagawa,Hammarby,Linköping,Passes (inaccurate),75,54,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,340,6,0,0,0,0,High,false,"16,602",20,70,"0,996",Open Play,"0,009",0,false,false,Maria Catharina Olafsdottir Gros
Vilde Hasund,Hammarby,Linköping,Passes (inaccurate),54,62,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,968,17,1,0,0,0,High,false,"16,971",58,21,"0,961",Open Play,"0,006",0,false,false,Lisa Bjork
Bella Astrid Christina Andersson,Hammarby,Linköping,Passes (inaccurate),65,71,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,1.003,17,1,0,0,0,High,false,"60,46",91,45,"0,975",Open Play,0,0,false,false,Cajsa Andersson Comparar
Asato Miyagawa,Hammarby,Linköping,Passes (inaccurate),33,10,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,1.030,18,1,0,0,0,High,false,"35,873",93,55,"0,829",Open Play,0,0,false,false,Cajsa Andersson Comparar
Vilde Hasund,Hammarby,Linköping,Passes (inaccurate),16,69,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,1.514,26,2,0,0,0,High,false,"20,452",95,55,"0,408",Open Play,0,0,false,false,Malin Brenn
Bella Astrid Christina Andersson,Hammarby,Linköping,Passes (inaccurate),39,69,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,1.503,26,2,0,0,0,High,false,"13,577",74,27,"0,955",Throw In,"0,001",0,false,false,Lisa Bjork
Asato Miyagawa,Hammarby,Linköping,Passes (inaccurate),44,26,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,1.535,26,2,0,0,0,High,false,"43,687",91,38,"0,823",Open Play,"-0,003",0,false,false,Emma Lennartsson
Vilde Hasund,Hammarby,Linköping,Passes (inaccurate),8,51,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,1.721,29,2,0,0,0,High,false,"5,858",92,40,"0,262",Counter Attack,"0,16",0,false,false,Malin Brenn
Vilde Hasund,Hammarby,Linköping,Passes (inaccurate),1,74,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,1.673,28,2,0,0,0,High,false,"14,251",100,47,"0,253",Open Play,"0,032",0,false,false,Cajsa Andersson Comparar
Smilla Vallotto,Hammarby,Linköping,Passes (inaccurate),21,33,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.038,34,2,0,0,0,High,false,"8,786",81,55,"0,797",Throw In,"0,001",0,false,false,Vilma Koivisto
Smilla Vallotto,Hammarby,Linköping,Passes (inaccurate),59,72,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.184,37,2,0,0,0,High,false,"14,104",33,12,"0,965",Open Play,"-0,01",0,false,false,Noor Hoelsbrekken Eckhoff
Asato Miyagawa,Hammarby,Linköping,Passes (inaccurate),23,38,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.264,38,2,0,0,0,High,false,"13,918",65,71,"0,789",Open Play,"0,024",0,false,false,Eshley Bakker
Vilde Hasund,Hammarby,Linköping,Passes (inaccurate),12,73,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.303,39,2,0,0,0,High,false,"12,325",93,43,"0,306",Open Play,"0,02",0,false,false,Emma Lennartsson
Anna Langås Jøsendal,Hammarby,Linköping,Passes (inaccurate),12,77,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.354,40,2,0,0,0,High,false,"41,854",73,80,"0,404",Open Play,"-0,046",0,false,false,Maria Catharina Olafsdottir Gros
Asato Miyagawa,Hammarby,Linköping,Passes (inaccurate),27,60,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.373,40,2,0,0,0,High,false,"26,889",93,64,"0,404",Open Play,0,0,false,false,Cajsa Andersson Comparar
Anna Langås Jøsendal,Hammarby,Linköping,Passes (inaccurate),11,37,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.609,44,2,0,0,0,High,false,"4,474",93,66,"0,549",Open Play,"0,068",0,false,false,Noor Hoelsbrekken Eckhoff
Asato Miyagawa,Hammarby,Linköping,Passes (inaccurate),20,31,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.651,45,2,0,0,0,High,false,"9,741",89,71,"0,798",Open Play,"-0,002",0,false,false,Malin Brenn
Smilla Hilma Holmberg,Hammarby,Linköping,Passes (inaccurate),20,17,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.521,43,2,0,0,0,High,false,"22,538",87,52,"0,805",Open Play,0,0,false,false,Lisa Bjork
Stina Olivia Lennartsson,Hammarby,Linköping,Passes (inaccurate),48,31,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.889,49,2,0,0,0,High,false,"28,721",79,75,"0,958",Open Play,"0,005",0,false,false,Jonna Ann-Charlotte Andersson
Ellen Ingegerd Wangerheim,Hammarby,Linköping,Passes (inaccurate),12,60,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,2.996,50,2,0,0,0,High,false,"18,962",75,59,"0,408",Open Play,0,0,false,false,Maria Catharina Olafsdottir Gros
Julie Blakstad,Hammarby,Linköping,Passes (inaccurate),19,69,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,3.004,51,2,0,0,0,High,false,"19,675",100,27,"0,428",Open Play,0,0,false,false,
Stina Olivia Lennartsson,Hammarby,Linköping,Passes (inaccurate),11,10,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,3.315,56,3,0,0,0,High,false,"28,74",91,48,"0,807",Open Play,0,0,false,false,
Stina Olivia Lennartsson,Hammarby,Linköping,Passes (inaccurate),10,5,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,3.420,58,3,0,0,0,High,false,"19,923",91,66,"0,771",Open Play,"0,018",0,false,false,
Vilde Hasund,Hammarby,Linköping,Passes (inaccurate),19,77,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,3.537,59,3,0,0,0,High,false,"12,988",93,25,"0,471",Open Play,"-0,005",0,false,false,Emma Lennartsson
Anna Langås Jøsendal,Hammarby,Linköping,Passes (inaccurate),39,100,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,3.529,59,3,0,0,0,High,false,"14,161",74,2,"0,954",Open Play,"0,007",0,false,false,Emma Lennartsson
Vilde Hasund,Hammarby,Linköping,Passes (inaccurate),6,95,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,3.907,66,4,0,0,0,High,false,"35,48",89,57,"0,398",Counter Attack,"0,023",0,false,false,
Ellen Ingegerd Wangerheim,Hammarby,Linköping,Passes (inaccurate),13,33,"Sat, 29 Mar 2025 00:00:00 GMT",Right,Linköping - Hammarby,false,4.457,75,4,0,0,0,High,false,"17,763",89,41,"0,674",Counter Attack,"0,078",0,false,false,
Stina Olivia Lennartsson,Hammarby,Linköping,Passes (inaccurate),9,31,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,4.608,77,4,0,0,0,High,false,"9,077",97,59,"0,598",Open Play,"0,078",0,false,false,Polly Gabrielle Doran
Julie Blakstad,Hammarby,Linköping,Passes (inaccurate),91,100,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,4.664,78,4,0,0,0,High,false,"14,486",13,20,"0,991",Open Play,"-0,004",0,false,false,Lilli Halttunen
Julie Blakstad,Hammarby,Linköping,Passes (inaccurate),4,88,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,4.917,82,4,0,0,0,High,false,"21,773",76,1,"0,412",Open Play,0,0,false,false,Emma Lennartsson
Stina Olivia Lennartsson,Hammarby,Linköping,Passes (inaccurate),58,13,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.335,89,5,0,0,0,High,false,"13,817",30,95,"0,898",Open Play,0,0,false,false,Maria Catharina Olafsdottir Gros
Nadia Nadim,Hammarby,Linköping,Passes (inaccurate),63,56,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.451,91,5,0,0,0,High,false,"1,601",36,47,"0,971",Open Play,"0,003",0,false,false,Polly Gabrielle Doran
Alice Kristina Carlsson,Hammarby,Linköping,Passes (inaccurate),93,34,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.468,92,5,0,0,0,High,false,"44,189",49,71,"0,837",Open Play,"-0,002",0,false,false,Vilma Koivisto
Emilie Bragstad,Hammarby,Linköping,Passes (inaccurate),87,83,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.595,94,5,0,0,0,High,false,"23,796",35,9,"0,984",Open Play,"-0,002",0,false,false,Polly Gabrielle Doran
Moa Jahmekya Edrud,Hammarby,Linköping,Passes (inaccurate),100,55,"Sat, 29 Mar 2025 00:00:00 GMT",0,Linköping - Hammarby,false,5.562,93,5,0,0,0,High,false,"24,443",13,15,"0,987",Corner,0,0,false,false,Ronja Maria Osman Sofi Ingberg
Frida Thornqvist,Brommapojkarna,Linköping,Passes (inaccurate),3,75,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,108,2,0,0,0,0,High,false,"12,713",98,44,"0,176",Throw In,"0,032",0,false,false,Cajsa Andersson Comparar
Tuva Eva Christina Olvestad,Brommapojkarna,Linköping,Passes (inaccurate),28,6,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,138,3,0,0,0,0,High,false,"0,45",71,94,"0,788",Open Play,"0,001",0,false,false,Irene Dirdal
Amanda Wulff,Brommapojkarna,Linköping,Passes (inaccurate),47,30,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,488,9,0,0,0,0,High,false,"6,565",59,70,"0,932",Open Play,0,0,false,false,Michelle De Jongh
Paula Gunilla Sofia Broddner Klingspor,Brommapojkarna,Linköping,Passes (inaccurate),28,96,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,634,11,0,0,0,0,High,false,"3,44",69,2,"0,988",Throw In,"0,004",0,false,false,Irene Dirdal
Frida Thornqvist,Brommapojkarna,Linköping,Passes (inaccurate),7,77,"Sat, 12 Apr 2025 00:00:00 GMT",Left,Brommapojkarna - Linköping,false,951,16,0,0,0,0,High,false,"19,133",95,51,"0,352",Open Play,"0,031",0,false,false,
Joanna Aalstad Bækkelund,Brommapojkarna,Linköping,Passes (inaccurate),80,65,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.070,18,0,0,0,0,High,false,"13,442",33,33,"0,998",Open Play,0,0,false,false,Noor Hoelsbrekken Eckhoff
Paula Gunilla Sofia Broddner Klingspor,Brommapojkarna,Linköping,Passes (inaccurate),75,97,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.380,24,-1,0,0,0,High,false,"14,218",38,6,"0,999",Open Play,0,0,false,false,Noor Hoelsbrekken Eckhoff
Frida Thornqvist,Brommapojkarna,Linköping,Passes (inaccurate),5,74,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.487,25,-1,0,0,0,High,false,"12,439",94,45,"0,117",Open Play,0,0,false,false,Malin Brenn
Tuva Eva Christina Olvestad,Brommapojkarna,Linköping,Passes (inaccurate),18,30,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.496,25,-1,0,0,0,High,false,"21,347",88,100,"0,779",Counter Attack,"0,007",0,false,false,
Joanna Aalstad Bækkelund,Brommapojkarna,Linköping,Passes (inaccurate),45,81,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.743,30,-1,0,0,0,High,false,"27,259",75,45,"0,992",Open Play,0,0,false,false,Malin Brenn
Ellen Toivio,Brommapojkarna,Linköping,Passes (inaccurate),17,91,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,1.967,33,-1,0,0,0,High,false,"26,368",95,43,"0,369",Corner,"0,001",0,false,false,
Frida Thornqvist,Brommapojkarna,Linköping,Passes (inaccurate),44,98,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.022,34,-1,0,0,0,High,false,"7,091",62,3,"0,994",Open Play,"0,001",0,false,false,Noor Hoelsbrekken Eckhoff
Tuva Eva Christina Olvestad,Brommapojkarna,Linköping,Passes (inaccurate),6,33,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.288,39,-1,0,0,0,High,false,"9,953",94,52,"0,639",Open Play,"0,063",0,false,false,Emma Lennartsson
Ida Elisabeth Bengtsson,Brommapojkarna,Linköping,Passes (inaccurate),30,55,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.329,39,-1,0,0,0,High,false,"26,736",96,48,"0,178",Open Play,0,0,false,false,Cajsa Andersson Comparar
Frida Thornqvist,Brommapojkarna,Linköping,Passes (inaccurate),34,98,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.610,44,0,0,0,0,High,false,"4,798",70,0,"0,994",Open Play,"0,008",0,false,false,
Amanda Wulff,Brommapojkarna,Linköping,Passes (inaccurate),56,63,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.501,42,0,0,0,0,High,false,"4,469",47,32,"0,995",Open Play,"0,001",0,false,false,Michelle De Jongh
Johanna Elin Svedberg,Brommapojkarna,Linköping,Passes (inaccurate),64,79,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.735,46,1,0,0,0,High,false,"39,498",71,0,"0,985",Open Play,0,0,false,false,
Julia Viktoria Charolina Olsson,Brommapojkarna,Linköping,Passes (inaccurate),72,12,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,2.870,48,1,0,0,0,High,false,"11,853",36,100,"0,842",Open Play,0,0,false,false,
Ida Elisabeth Bengtsson,Brommapojkarna,Linköping,Passes (inaccurate),74,35,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.081,52,1,0,0,0,High,false,"41,956",65,60,"0,847",Open Play,0,0,false,false,Malin Brenn
Ida Elisabeth Bengtsson,Brommapojkarna,Linköping,Passes (inaccurate),63,74,"Sat, 12 Apr 2025 00:00:00 GMT",0,Brommapojkarna - Linköping,false,3.215,54,1,0,0,0,High,false,"10,215",42,13,"0,983",Open Play,0,0,false,false,Noor Hoelsbrekken Eckhoff
